Timestamp,1-min,Nodes,CPUs ,Procs
2017-03-31T15:12:00+00:00,1.1330297619,7.9013888889,134.96547619,3.1321428571
2017-03-31T18:00:00+00:00,1.1192698413,8,136,3.754265873
2017-03-31T20:48:00+00:00,1.0311845238,8,136,3.779265873
2017-03-31T23:36:00+00:00,0.95400595238,8,136,3.9556547619
2017-04-01T02:24:00+00:00,1.7622867063,8,136,4.5871031746
2017-04-01T05:12:00+00:00,0.90676190476,8,136,3.7431547619
2017-04-01T08:00:00+00:00,0.8564077381,8,136,4.0015873016
2017-04-01T10:48:00+00:00,0.95330059524,8,136,4.8294642857
2017-04-01T13:36:00+00:00,0.91388789683,8,136,4.9314484127
2017-04-01T16:24:00+00:00,1.1796061508,8,136,4.0788690476
2017-04-01T19:12:00+00:00,1.1926537698,8,136,4.577281746
2017-04-01T22:00:00+00:00,0.91183928571,8,136,4.6344246032
2017-04-02T00:48:00+00:00,0.69781944444,8,136,4.212202381
2017-04-02T03:36:00+00:00,5.7036130952,8,136,6.7811507937
2017-04-02T06:24:00+00:00,0.79180753968,8,136,4.6348214286
2017-04-02T09:12:00+00:00,0.83328373016,8,136,4.4327380952
2017-04-02T12:00:00+00:00,0.80632936508,8,136,4.6991071429
2017-04-02T14:48:00+00:00,0.80691170635,8,136,5.0161706349
2017-04-02T17:36:00+00:00,0.94468551587,8,136,5.0753968254
2017-04-02T20:24:00+00:00,0.8721656746,8,136,4.7530753968
2017-04-02T23:12:00+00:00,0.93554960317,8,136,4.6205357143
2017-04-03T02:00:00+00:00,1.1353085317,8,136,5.25
2017-04-03T04:48:00+00:00,1.3795357143,8,136,5.0961309524
2017-04-03T07:36:00+00:00,0.70168154762,8,136,4.412797619
2017-04-03T10:24:00+00:00,0.86831349206,8,136,4.6375
2017-04-03T13:12:00+00:00,1.053593254,8,136,4.962797619
2017-04-03T16:00:00+00:00,1.0739484127,8,136,5.7535714286
2017-04-03T18:48:00+00:00,0.93592857143,8,136,5.4928571429
2017-04-03T21:36:00+00:00,0.94359722222,8,136,5.2304563492
2017-04-04T00:24:00+00:00,0.77083531746,8,136,4.7600198413
2017-04-04T03:12:00+00:00,1.6138005952,8,136,5.5841269841
2017-04-04T06:00:00+00:00,0.68046130952,8,136,5.0513888889
2017-04-04T08:48:00+00:00,0.70985813492,8,136,5.0913690476
2017-04-04T11:36:00+00:00,0.77143948413,8,136,4.9529761905
2017-04-04T14:24:00+00:00,0.88798214286,8,136,5.3158730159
2017-04-04T17:12:00+00:00,0.84325793651,8,136,5.1705357143
2017-04-04T20:00:00+00:00,0.9109484127,8,136,5.1043650794
2017-04-04T22:48:00+00:00,0.93731150794,8,136,5.0683531746
2017-04-05T01:36:00+00:00,0.79312996032,8,136,4.9742063492
2017-04-05T04:24:00+00:00,1.5496369048,8,136,5.6028769841
2017-04-05T07:12:00+00:00,0.78242261905,8,136,4.4482142857
2017-04-05T10:00:00+00:00,0.98605654762,8,136,4.389484127
2017-04-05T12:48:00+00:00,1.0468065476,8,136,5.6163690476
2017-04-05T15:36:00+00:00,1.0189603175,8,136,5.7642857143
2017-04-05T18:24:00+00:00,1.039921627,8,136,5.4536706349
2017-04-05T21:12:00+00:00,1.0531755952,8,136,5.3339285714
2017-04-06T00:00:00+00:00,0.94129662698,8,136,5.4634920635
2017-04-06T02:48:00+00:00,1.7983611111,8,136,5.4368055556
2017-04-06T05:36:00+00:00,0.94870734127,8,136,4.5226190476
2017-04-06T08:24:00+00:00,0.96834623016,8,136,5.2316468254
2017-04-06T11:12:00+00:00,1.0310912698,8,136,5.2435515873
2017-04-06T14:00:00+00:00,6.695125,8,136,11.421031746
2017-04-06T16:48:00+00:00,15.487152778,8,136,20.811805556
2017-04-06T19:36:00+00:00,16.350616071,8,136,19.441071429
2017-04-06T22:24:00+00:00,23.692539683,8,136,26.700297619
2017-04-07T01:12:00+00:00,23.545137897,8,136,26.915277778
2017-04-07T04:00:00+00:00,5.0296815476,8,136,9.7196428571
2017-04-07T06:48:00+00:00,1.2518700397,8,136,5.6493055556
2017-04-07T09:36:00+00:00,1.2563154762,8,136,6.2245039683
2017-04-07T12:24:00+00:00,1.3166011905,8,136,5.5617063492
2017-04-07T15:12:00+00:00,1.3563521825,8,136,5.5308531746
2017-04-07T18:00:00+00:00,1.2990367063,8,136,5.8549603175
2017-04-07T20:48:00+00:00,1.280860119,8,136,5.6125992063
2017-04-07T23:36:00+00:00,1.2759126984,8,136,6.0658730159
2017-04-08T02:24:00+00:00,2.2285912698,8,136,6.9260912698
2017-04-08T05:12:00+00:00,1.302281746,8,136,5.6282738095
2017-04-08T08:00:00+00:00,1.188734127,8,136,5.5138888889
2017-04-08T10:48:00+00:00,1.3070515873,8,136,5.3389880952
2017-04-08T13:36:00+00:00,1.2449434524,8,136,5.3907738095
2017-04-08T16:24:00+00:00,1.2640238095,8,136,5.8465277778
2017-04-08T19:12:00+00:00,1.2710694444,8,136,5.8160714286
2017-04-08T22:00:00+00:00,1.1929940476,8,136,5.3373015873
2017-04-09T00:48:00+00:00,1.270765873,8,136,5.0166666667
2017-04-09T03:36:00+00:00,2.2586339286,8,136,6.5151785714
2017-04-09T06:24:00+00:00,1.2634781746,8,136,5.7760912698
2017-04-09T09:12:00+00:00,1.2521369048,8,136,5.8162698413
2017-04-09T12:00:00+00:00,1.1909900794,8,136,5.953968254
2017-04-09T14:48:00+00:00,1.2288293651,8,136,5.9282738095
2017-04-09T17:36:00+00:00,1.3022599206,8,136,6.2681547619
2017-04-09T20:24:00+00:00,1.2437619048,8,136,6.0505952381
2017-04-09T23:12:00+00:00,1.263389881,8,136,5.6862103175
2017-04-10T02:00:00+00:00,1.6980615079,8,136,6.9097222222
2017-04-10T04:48:00+00:00,1.7656646825,8,136,5.95625
2017-04-10T07:36:00+00:00,1.2639871032,8,136,6.2993055556
2017-04-10T10:24:00+00:00,1.7054990079,7.7913690476,132.2797619,6.0823412698
2017-04-10T13:12:00+00:00,4.9203829365,8,136,8.489781746
2017-04-10T16:00:00+00:00,1.033359127,8,136,6.7153769841
2017-04-10T18:48:00+00:00,1.024093254,8,136,6.9603174603
2017-04-10T21:36:00+00:00,0.95512996032,8,136,6.9810515873
2017-04-11T00:24:00+00:00,0.97372718254,8,136,7.0936507937
2017-04-11T03:12:00+00:00,2.2337480159,8,136,8.1209325397
2017-04-11T06:00:00+00:00,0.98013789683,8,136,7.7425595238
2017-04-11T08:48:00+00:00,1.0866230159,8,136,7.4543650794
2017-04-11T11:36:00+00:00,1.0618938492,8,136,7.795734127
2017-04-11T14:24:00+00:00,1.0261696429,8,136,7.6324404762
2017-04-11T17:12:00+00:00,0.97972519841,8,136,7.3286706349
2017-04-11T20:00:00+00:00,0.96219146825,8,136,7.5724206349
2017-04-11T22:48:00+00:00,0.95441666667,8,136,8.1874007937
2017-04-12T01:36:00+00:00,1.0194166667,8,136,7.6306547619
2017-04-12T04:24:00+00:00,2.193844246,8,136,8.3961309524
2017-04-12T07:12:00+00:00,0.9694672619,8,136,7.7864087302
2017-04-12T10:00:00+00:00,1.0701150794,8,136,8.197718254
2017-04-12T12:48:00+00:00,1.026139881,8,136,8.0462301587
2017-04-12T15:36:00+00:00,1.0436498016,8,136,7.7505952381
2017-04-12T18:24:00+00:00,0.97438492063,8,136,7.9958333333
2017-04-12T21:12:00+00:00,0.95832738095,8,136,7.8356150794
2017-04-13T00:00:00+00:00,0.98069742063,8,136,7.8621031746
2017-04-13T02:48:00+00:00,2.1048373016,8,136,8.4551587302
2017-04-13T05:36:00+00:00,0.95655357143,8,136,7.5441468254
2017-04-13T08:24:00+00:00,1.0205446429,8,136,7.6595238095
2017-04-13T11:12:00+00:00,1.024765873,8,136,7.7146825397
2017-04-13T14:00:00+00:00,1.0492886905,8,136,7.6182539683
2017-04-13T16:48:00+00:00,0.76704563492,8,136,7.2509920635
2017-04-13T19:36:00+00:00,0.80959623016,8,136,8.0073412698
2017-04-13T22:24:00+00:00,0.76066071429,8,136,8.2035714286
2017-04-14T01:12:00+00:00,0.7753640873,8,136,8.4861111111
2017-04-14T04:00:00+00:00,1.9533730159,8,136,8.5581349206
2017-04-14T06:48:00+00:00,0.76016071429,8,136,8.1820436508
2017-04-14T09:36:00+00:00,0.75554365079,8,136,7.7438492063
2017-04-14T12:24:00+00:00,0.72286011905,8,136,7.8481150794
2017-04-14T15:12:00+00:00,0.71350396825,8,136,8.3076388889
2017-04-14T18:00:00+00:00,0.76763888889,8,136,8.0443452381
2017-04-14T20:48:00+00:00,0.69662698413,8,136,7.4889880952
2017-04-14T23:36:00+00:00,0.71609424603,8,136,7.7340277778
2017-04-15T02:24:00+00:00,1.849203373,8,136,8.3109126984
2017-04-15T05:12:00+00:00,0.92843253968,8,136,7.8650793651
2017-04-15T08:00:00+00:00,0.7819265873,8,136,7.946031746
2017-04-15T10:48:00+00:00,0.77743154762,8,136,8.3628968254
2017-04-15T13:36:00+00:00,0.7526547619,8,136,8.0610119048
2017-04-15T16:24:00+00:00,0.76664186508,8,136,8.085218254
2017-04-15T19:12:00+00:00,0.75337003968,8,136,8.1374007937
2017-04-15T22:00:00+00:00,0.77622718254,8,136,8.1889880952
2017-04-16T00:48:00+00:00,0.75058928571,8,136,7.2902777778
